rate,comment
1,在地人、國外觀光客必訪的台北景點 有吃、有喝、有玩．．還有購物的行程 重點是，交通有夠方便！ 捷運火車通通能抵達．．  美味的食物不少！ 胡椒餅、臭豆腐、蚵仔煎、炸雞、刨冰、牛排、蛋餅、牛雜麵、排骨酥湯、油飯．．．真的是一應俱全！  有機會來台北是玩耍，這裡是一定要排的行程喔～其實是在地台北人也會騎腳踏車前往呢！
1,可能是因為下雨天又是平日很多商家都沒開有點可惜！但是觀光客還是很多。
1,很热闹。吃到好吃的麻薯。找到一家有客家米酒、竹筒饭的餐馆。好吃。可惜胃没有眼睛大。我会再去的
1,攤位雖然不見得比士林夜市多，但吃到好吃的椒鹽餅和臭豆腐，以及百年老店的肉羹，非常值得推薦。
0,將近40年未再來過，今天再次來逛，吃的東西變多，多了許多新攤位
1,最近人潮眾多，也有許多觀光客，但還好不會太擁擠，也增加一些新攤販，貼心的是有提供場地用餐，只是排隊人潮較多，但好吃想吃就免不了，特別介紹蔥海手工蔥油餅，不管哪ㄧ道餐點，裡面滿滿的蔥花，特愛吃牛肉捲大餅，每一口都吃的到蔥段和小黃瓜及甜醬，老闆用料很阿沙里，再來就是魷魚大王，魷魚Q彈，配上蒜香+九層塔和沙茶醬……絕配，辣度可自己選擇，接著就是我的最愛舒芙蕾，喜歡原味蓬鬆紥實的口感，甜而不膩，份量超大，價位便宜，非常划算，至於夜市藥燉排骨，已經被我踢出名單，漲價能接受，但料變少，湯頭清淡如水，怎可稱為藥燉，真接說掰了，最後回家時，一定會買管理室旁的黑胡椒餅當夜宵，整體而言，在這吃喝玩樂一次到位，適合全家大小出遊的地方
1,就是來吃吃喝喝，放慢腳步慢慢逛街慢慢吃，唯一的就是好吃攤位有點少🫣
0,整體夜市食物偏鹹難吃。已經沒有以前的好味道了
0,"每個夜市差不多, 夜市食物不是我口味. 行過白鴿轉就算😊"
1,饒河街觀光夜市是臺北市最早的觀光夜市，規模並不大，攤位非常集中，國內外遊客喜愛的地方！  饒河街夜市有兩個入口，入口處皆有金碧輝煌的牌樓，以及象徵夜市吉祥物的貓頭鷹圖騰。一處位於塔悠街及饒河街交叉路口，佇立著一座貓頭鷹銅像；另一處則在八德路四段及饒河街交叉口，即位於松山慈佑宮旁。
0,現在水果還是用不正常的價格在賣。一包蓮霧一包芒果一包鳳梨這要650
0,就算是在人不多的平日晚上 也不能牽著自行車逛夜市 還蠻不友善的  騎自行車的朋友們 千萬不要騎到這裡來 根本沒地方讓你放車鎖車 有在騎車的朋友們一定也知道 就算有地方讓你鎖車 鎖了也沒什麼用 快拆輕輕鬆鬆就被拆走了  車友真的要來 就騎youbike吧🙄
0,又上新聞了 原來台灣是這樣拼觀光的 台北市政府動起來啦！ 每次看到這種新聞就覺得很丟臉 這種不良的攤商要給教訓啦！
0,裡面商家，有些攤位，趁機詐騙客戶，招牌故意寫10元碳烤，引誘客戶上門，結果隨便買幾樣，結帳竟然要$400多，明顯是詐騙手法，觀感很差！
0,看看墾丁…士林的下埸你們在賣很貴一點沒關係等到沒人去的時候後悔來不及了！年輕人也會越來越聰明的。
0,地板很髒、店很無聊，不好的景點，再加油
0,重乳綠豆沙 牛奶只加一點點80$比一般店家貴喝起來又超普 冰粉根本沒味道 紅茶也難喝 總之所有東西都比以前貴但味道完全不如從前
0,晚上1000點被開了一張紅線停車，怎麼不美麗
0,什麼東西都貴，逛完什麼都買不下，這已經不叫夜市了吧
0,已經不叫夜市了，東西漲價漲那麼多，改叫饒河百貨吧
0,以前很喜愛的夜市，如今不得不批評一下....很多攤位食物美味與高昂價格不成比例！ 入口招牌的胡椒餅....肥肉多沒肉塊，簡直驚呆了.... 滷牛三寶，貴又超鹹且沒香味 起司馬鈴薯....🤦 其他幾間差不多就不說了， 最後連想喝個飲料都不太敢買，擔心衛生問題....一連串下來可想而知有多糟... 身為台北在地人，逛了一圈買了幾樣東西都有難吃受騙的感覺，何況是外地觀光客朋友？  想成為士林夜市第二嗎？真的是很糟糕！誠心的批評快改進吧！👎
0,"我們一開始買夜市裡的好了啦紅茶冰的大杯檸檬紅茶跟多多綠，結果給我做超大杯，後來我說我們是點大杯的，結果老闆說我們只有賣小杯跟大杯就沒了，但是他明明就是標榜大杯（700C.C)跟超大杯(1000C.C)的,檸檬紅茶的封膜還沒封好,害我沾到衣服，滲到內衣裡，回家打開封膜發現飲料上層有一層漂浮物，看起來就超噁心，不知道是什麼，看到完全不敢喝。"
0,在攤販前面點餐店員口氣很差要我坐下再點餐！ 雖然很忙沒錯但是口氣也不用這麼差！ 豆腐3塊60元，豆腐確實比較大塊一些.. 但都已經現場食用了根本不到臭豆腐的低標.. 還有醬汁也偏鹹！ 覺得店家還可以這麼夯實在厲害！ 旁邊的泡菜也只有酸還是酸沒有特色！ 認真找不到再多給一顆星的理由..
0,饒河夜市的這家套圈圈：圈圈研究所。 老闆很不會做生意，平時我跟朋友一起套到比較高的酒類想換低一點的飲料，老闆都會給換兩瓶以上。 結果這家老闆態度十分強硬只給換一瓶。 加上！整個場地都是煙味，玩的時候老闆態度也不是很好，圈圈的大小差超多，有粗有細，黏黏的。
0,價格一直漲，環境一樣糟，支援行動支付的店家也不夠多。
0,逛了一下饒河夜市． 東西很貴、空氣很臭， 街道很髒，路人很醜。 怎麼感覺台北越來越像馬尼拉⋯ 強調，空氣中瀰漫著濃濃的 汗臭尿騷、腐敗垃圾、廚餘餿水味 請各位好好細品吧。
0,把客人都當觀光客在騙 ☹ ** 廟口的猪血糕沒有標示價錢卻收一支猪血糕40元 ** 仙草茶標示一種價錢40元卻收55元，說我要的是大杯，那為何不標示兩種價格呢？  😤😤😤 希望你們不會有我相同的不愉快~
0,西邊入口開始單向走到底買了幾個東西都不太好吃，想著邊買墊肚子邊找真的會讓人很開胃的食物，還沒找到先被又貴又難吃的東西餵飽
0,真的是觀光客夜市，空气中味道很雜臭，另門口胡椒餅變難吃，還一堆人買，真後悔浪費錢來逛
0,其他攤位還可以，因為優品夾娃娃的店家讓我們逛一肚子氣，4.9顆星都是靠30元夾物金洗評論的，體驗極差，以為兩手都刺青就流氓很大尾，繼續吧，再也不上門消費
0,不得不說，台灣人真的健忘又貪婪 忘了疫情時期的沒落 忘了門可羅雀的時期 短視近利  簡單一句就是敲觀光客的  一杯冬瓜茶$35 一杯基本紅茶、綠茶$40 比五十嵐還差的品質、比五十嵐還貴的價格  沒觀光客來的時候哀鴻遍野怪政府無作為 卻沒檢討自己為什麼連台灣人都不來捧場  有觀光客來的時候哄抬價格盡情剝削 一個地方的興起或沒落取決於自己的作為  相隔幾年來到饒河覺得滿滿的失望 不是買不起，而是不想讓貪婪的攤販賺 我寧願走遠一點去買萊爾富的飲料…  短時間應該也不會來逛了 寧願去晴光寧夏士林
0,鳥蛋、地瓜球、糖葫蘆跟木瓜牛奶加起來260 真的是越來越貴了
0,外國觀光客很多，人潮熱絡 滿多店家沒有標清楚價位 幾家攤位吃下來都相當普通，不致於驚艷  垃圾桶都有阿伯在固定清理，但地板油膩骯髒，水溝散發臭味，應該定期清洗維護
0,就觀光夜市，真的是觀光。 至於吃…嗯…嗯…嗯…見仁見智…………只能說，沒有回頭率！
0,人擠人，觀光客也很多，空氣難聞到處煙味，吃了家有店面的藥燉排骨蚵仔煎臭豆腐魯肉飯，都不好吃又貴，人潮又多很不舒服，覺得只有入口的拔絲地瓜好吃。感受很糟，大概要很久很久很久之後才會再訪饒河夜市了吧～
0,隔了半年再度來到饒河夜市，價格上漲非常多，攤位多元性下降，多了很多看起來只想賺觀光客的攤位，少了傳統夜市有的攤位，確實夜市裡充滿了外國觀光客，但店家語言程度與說明並沒有跟進，於是不上不下，可能成為下一個六合夜市，心有戚戚焉。
0,許久沒來，中秋節跟家人前往，發現改變很大，二碗雪花冰400元，杏鮑菇大的200元，現切水果更可怕，都是150元起跳，國外觀光客超多，但是價格真的是把觀光客當肥羊宰，不建議前往。
0,"Dirty, smelly, noisy, crowded, especially the cheating claw machine shop, they are really liars, absolutely don't go....髒臭吵亂，詐騙娃娃機聚集地，沒事千萬別去抓娃娃🙏"
0,又擠又小的夜市，年輕很常來，這次來回味，身在其中還是卡在其中也分不清楚，塞人塞了一下就草草結束這次夜市行程，中間卡著各式各樣小吃的夜市好像越來越不喜歡了，往事只能回味～
0,有一間賣鹹酥雞跟杏孢菇的店家千萬別去，150元大份鹹酥雞一堆骨頭，爛爆
0,動線設計極度狹窄，只要有人停下來買東西，後面就都塞車了，攤位也不多，逛一趟下來還是決定去其他夜市再買東西
0,價錢真的是十分的不便宜，連本地人都不會去，其他的夜市要便宜多了
0,又貴又難吃，攤位重複性超級高。
0,很爛又很多都很貴東西不是很好吃，牌樓入口賣豬血糕的一支很小支就賣40元，你這個黑心老闆你以為大家不知道米血的價格嗎？大家真的要拒買這些賣的很貴，份量又小的攤商
0,"態度超級像流氓.講話像討債 ，下雨天有客人沒聽到，老闆直接幹譙三字經. 點完東西要先付款,老闆收錢好像在搶錢一樣.  慢慢走向未來的六合  士林 夜市 ...."
0,個人覺得人多價昂味道普，二手菸多
0,美食很多，但環境髒亂
0,我必須說饒河街夜市整體都很好，會給一顆星的原因是其中有一家賣肉條裡面以為夾著大把三星蔥的那家攤位，實則只有一點點三星蔥，參雜著其中不知道是什麼的青菜，不知情又愛吃蔥的我花了150元買了一條，吃了一小口就整個丟掉，真的難吃。
0,很多攤販沒有用行動支付很不方便，附近停車場空間也不夠，常常一位難求，希望政府好好重視規劃
0,過年來人都像沙丁魚一樣擠到爆！  可能運氣太好 吃到什麼都雷 都很難吃  吃完回旅館直接肚子痛到炸 蹲馬桶1h差點叫救護車了🚑  印象深刻的體驗 不會再來了
0,"好久沒去走走饒河街,說實在話有些店真的採雷哦。不推薦百年什麼老店麵線，真的爆點大腸好肥麵線水水，一分是給蚵仔哦,不建議去試試。"
0,已經漸漸商業化，東西越來越貴，攤商的態度實在不敢恭維
0,有點名不符實，有點髒亂，沒有營業的店面垃圾亂丟
0,坑觀光客的爛夜市，第一我不是不認識中文，第二我也不是觀光客，來自三和夜市特製脆腸，招牌寫豆乾10元，我點兩份收40，是哪裡有問題！真的很糟糕
0,軟骨大師 這間店 油鍋有夠黑 油就已經爛成那樣還可以繼續炸 果不其然 吃起來 不酥脆又很油 還有幾塊肉沒熟  👍🏻👍🏻喔
0,一家能吃的也沒有（撇除藥膳排骨沒吃到不算），酪梨牛奶一杯80就能看出這裡攤商盤錢之心不落人後。良心建議，頂溪、南機場，去試試，走過包準不會再想踏進這裡半步，啊…除非決意想要找個鳥卦改改運，那你還是去試試吧，這真攔不了。
0,某天我在半夜快收攤前去逛，還好多攤上擺著滿滿已經備好的熟食，店家都準備收攤了，請問這些食物會怎麼處理呢？🤫🤫 難怪我在這裡吃到此生最難吃又不新鮮的滷味。生意已經大不如前，也不思改善，還賣得越來越貴。
0,必比登推薦～=雷店
0,每個都超貴，只有滷肉飯價格正常，章魚燒一盒65別的地方賣50，不知是怎樣
0,走道超小....中間還有攤販....人潮回流擠爆....被逼的只能走店面外的走道.....
0,一進來的手機桌邊區裡的服務人員要賣不賣的，問服務人員說可以試聽耳機嗎？一臉不屑的表情走過來說看看，重點是耳機就是用來試聽的不然怎麼知道音質喜不喜歡？服務人員竟然說好像沒電喔真的可以重新回去受訓了
1,全新改裝後，乾淨又時尚，真是好逛好買，可以闔家一起在這消磨半天，氣氛閒適🥗逛累了還可在熟食區歇腿，品項多樣隨時吃喝補充體力，或買回家備用都合適🛑即使是飲食區的洗手檯，周邊用品備齊方便，還有服務人員在旁隨時維持清潔 👍這一般賣場會忽略之處，確有如百貨公司的高規格，就可感受到他們重視顧客的用心和企圖心！！ 💗相信許多進來逛過的人 都會有所感動，和我一樣會想常來光顧喔！！
